SaleID,CustomerID,WineDesignation,Quantity,SaleAmount,SaleDate
430,1237,Hochheimer Domdechaney Erstes Gewächs,2,195.0749825955604,2022-10-29
431,2599,High Sands,2,214.07600465520295,2023-09-18
432,4620,Myesis Initiation,3,337.475908054224,2023-10-30
433,3252,Estacion el Porvenir,4,277.7971356288434,2022-08-19
434,1701,The Spinner,4,318.6019489310746,2023-04-16
435,1553,Sirocco White,1,408.42211083511455,2022-08-02
436,4478,Single Vineyard Roble,3,441.13640881834584,2024-02-10
437,4252,Bussia Dardi Le Rose,4,241.83125655244908,2022-10-15
438,2996,Judith,2,346.32969633534145,2023-12-31
439,453,Monument Tree Vineyard,1,64.9271193450094,2024-05-05
440,57,Sami Two Vineyards,5,71.90528803031397,2023-09-05
441,2828,Touchdown,3,194.58023327696424,2022-09-13
442,4943,Split Oak Estates,2,194.04772434654825,2023-02-28
443,4809,The Proprietor,3,289.6844861889529,2022-08-10
444,2417,Mercedes Riverblock,3,357.3043402731887,2023-09-08
445,4117,Intense,2,274.8226898191837,2023-03-13
446,4026,Spätlese,3,90.18158082160289,2023-03-27
447,1777,Rocche dell'Annunziata,5,71.82429075260009,2023-07-27
448,3809,Sauvignon-Semillon,4,272.2348092174628,2022-07-25
449,3496,Cuvée St. E,2,151.3462382215421,2023-02-11
450,3311,Assemblage,3,464.3114917804161,2024-01-20
451,2511,Cuvée Amélie Sur Lie,5,272.9886727071195,2023-05-06
452,1010,Cuvée Lounge,5,419.43259459178785,2022-10-28
453,893,Château Clauss,3,194.39324774056493,2023-09-25
454,3912,Chardakhi White Dry With Skin Contact Unfiltered,4,47.05486184010841,2024-01-21
455,1571,Robbins Vineyard,5,273.2092971207331,2022-09-27
456,4222,Tinta de Toro,2,497.0849607095485,2023-08-10
457,2371,Endless Crush OGV Estate Rosé of,5,344.93736207467373,2022-12-27
458,262,Signature Blend,5,125.60574194853113,2023-07-20
459,1317,Cellarius Rose,4,196.46227735035853,2023-12-12
460,4928,La Prima Riserva,1,479.5526002599371,2022-08-27
461,1898,Moschofilero White Label,4,407.8352866568709,2023-09-28
462,2862,Matallana,1,480.173809915657,2024-02-22
463,2185,Gran Nasard,5,63.08648464346104,2023-12-17
464,3399,Legado del Conde Albariño,4,20.424641707544872,2023-10-09
465,3189,Bátoreus Selection,3,405.2039662040247,2023-08-20
466,2912,QbA Trocken,2,38.09950470391606,2024-02-03
467,1239,Berg Roxheim Grosse Lage Spätlese,4,288.0667321562913,2024-05-15
468,885,Single Vineyard Neblina,5,184.58988513926323,2023-06-23
469,4330,The Ironstone Pressings,3,205.38722571018505,2022-10-15
470,2808,Oro Moscato Passito,2,481.479213382703,2023-11-12
471,1040,Kayoumi Single Vineyard Kosher,2,65.82384772616074,2023-07-06
472,4002,Monsaraz,2,214.30400139977067,2023-09-26
473,4111,Whiskey Canyon Vyd,1,411.77976834415335,2024-04-11
474,976,Solamini et Amicis Passito,3,272.36868534451395,2022-09-28
475,4641,Cuvée Blanc Galleron Road Vineyard,3,113.24386583243198,2023-08-27
476,3559,Seven Acre,2,209.13472101676885,2023-03-02
477,1857,Lot 108,5,353.21698456253824,2023-07-13
478,914,Vin Rustique,4,101.4963027222459,2023-05-10
479,1215,Cuvee 32,3,266.4373236175284,2023-01-22
480,292,Aquabona,4,97.204113280404,2022-12-16
481,1382,Quinta da Pellada,3,289.6293092961561,2022-12-28
482,1049,Cedarville,2,318.7784538559839,2022-08-23
483,1608,Richard Sauret Reserve,5,103.78341049735533,2024-05-10
484,419,Clos des Mouches Premier Cru,4,281.0272020917618,2024-05-20
485,798,Spinnaker,2,422.1742524994583,2022-09-15
486,3722,Mason Vineyard,1,79.32341135829142,2023-02-17
487,4229,Notre Vie Arthur's Vineyard,3,360.30518000518555,2023-06-08
488,616,Candy Mountain Vineyard,3,133.431357998711,2023-09-02
489,4220,Michel Forget Grand Cru Brut Rosé,2,27.411826331219647,2023-06-29
490,2606,Vigna Manapetra Riserva,3,276.9330238426005,2023-06-16
491,2205,Stella Maris,2,388.0737589746233,2023-04-08
492,3450,The Albatross Reserve,1,134.48918688817798,2023-12-21
493,3026,Sous Frétille Premier Cru,5,84.02012495859876,2023-04-10
494,1761,Tuscany,4,424.510213041178,2022-12-25
495,1112,O Rosal Davila,3,348.35084421286666,2023-11-18
496,2387,Cote d'Avila,5,392.1865908482762,2024-03-15
497,1982,L'Ecrù,2,347.8736500959255,2022-06-29
498,4081,Fleur De Montagne,3,312.758502494398,2023-11-26
499,4466,Zwischen den Seen Nummer 10 Trockenbeerenauslese,1,239.54254930288164,2023-05-10
500,821,Extra Dry 47,1,349.7462448010585,2022-10-27
501,83,Fantail Unwooded,1,302.5325919866384,2023-05-28
502,539,Alexander School Reserve,4,387.4581034247766,2022-09-29
503,1520,Freakout White Wine,5,485.802648963727,2023-05-09
504,558,CdR,3,116.47618097527067,2024-01-04
505,372,Grand Reserva,2,129.59669264521042,2023-03-11
506,1893,Klipsun Vineyard,3,88.38946436767371,2023-12-21
507,3181,Thomas Road,4,439.6398055813766,2023-05-22
508,3265,Wallula Vineyard,3,89.89279910923068,2022-12-17
509,2283,Select Late Harvest White Riesling,1,479.89624973918154,2024-05-19
510,3105,Vigor Rubens,1,335.6831427907432,2023-03-06
511,64,Cabernet Sauvignon-Merlot-Malbec-Petit Verdot,3,118.37287058809262,2022-08-08
512,2764,Grieve Family Vineyard,5,201.75572989095727,2024-05-03
513,321,Limited Release IX Clones,1,103.02900011879304,2023-03-27
514,507,Liar's Dice,4,16.9375651588418,2022-12-22
515,317,Petersen Vineyard,5,227.1705747718692,2023-11-27
516,2600,Botella,5,100.54877415039488,2022-11-17
517,1229,Family Reserve Generations Estate,3,261.64707319601393,2022-07-15
518,3080,White Horse Unfined & Unfiltered,4,168.66428075480985,2023-02-20
519,501,Allegro,1,267.1298230663595,2024-04-18
520,3313,Tiara,5,48.12086735739177,2023-02-25
521,4134,Altenasso,4,445.5457339891769,2023-01-28
522,224,Zingy Estate Grown,1,495.18261516843535,2022-11-16
523,743,Hesperia,4,89.83700253706841,2024-05-08
524,588,Gerbino Rosato di,2,223.78777988735195,2023-04-06
525,2795,Casa de Santar Branco,1,237.9843541733138,2023-06-03
526,1310,San Remo,2,233.87523506070255,2024-05-26
527,1324,Sundance Red Wine,5,261.1027972145521,2023-03-03
528,478,Kate's + B's,1,141.89211063451043,2022-12-06
529,4654,Medium-Dry Spätlese,1,439.7603948686659,2023-04-30
530,2902,Rezerve,4,379.92904942317404,2024-04-16
531,3767,Il Duemilatre,5,235.86577247456108,2023-11-11
532,2951,Bien Nacido Vineyard Elder Series,4,199.51131773243395,2024-03-19
533,2711,Breezette,1,273.79580316141465,2022-08-21
534,950,Fattoria del Colle Cenerentola,4,95.78991689024305,2022-06-18
535,1089,El Pajaro,4,89.36497315395518,2023-02-15
536,576,Castillo de Albai Reserva,5,125.82420472896177,2024-05-05
537,1476,Kayli Morgan Vineyard,5,387.8496485535022,2023-11-20
538,2645,Niersteiner Oelberg Beerenauslese,1,334.24094744364174,2023-10-13
539,3533,Bricco Rocche,1,429.0937304847844,2024-01-20
540,4466,Verde,2,389.36491385051386,2024-02-22
541,2905,Mb,1,217.77764633176514,2022-07-02
542,2869,Electo Millesimato,2,45.9892699214984,2023-02-12
543,1581,Pago de Xoan,2,235.14530248611243,2022-08-07
544,3803,Murto Vineyard,4,347.5297173815087,2022-09-22
545,2193,Venus,2,257.16452169031766,2023-03-22
546,3891,Wild Yeast,2,60.05175138316702,2022-08-03
547,804,Pavillon Blanc du Château Margaux,5,125.49639254870605,2023-04-01
548,2054,9 meses en barrica,5,298.00509290022416,2024-05-01
549,2543,Traveler Super-Tuscan-style,5,27.836569703739755,2023-02-03
550,1687,Alvarinho Deu la Deu,2,69.85841457400521,2024-05-05
551,3621,Creekside Vineyard,2,21.144789996543036,2023-07-21
552,1451,Marchiori Vineyard Block C2,3,127.19651118079243,2022-12-08
553,2579,The Ruins,4,152.45852862535236,2023-05-04
554,3427,Picos del Montgó,3,107.55878955779022,2022-11-27
555,1666,Two Ton,2,269.1793093279733,2023-09-14
556,3548,Firehouse,3,72.17445045620303,2022-09-03
557,1558,Vespres,2,207.46635635788246,2023-03-08
558,1022,de Añada,4,245.41378941657345,2022-08-03
559,242,Vinhas do Lasso Branco,3,203.26299687729332,2023-02-12
560,752,Bien Nacido Vineyards,1,266.327329799453,2023-10-07
561,2978,Prime Donne,5,289.4826819553721,2022-09-27
562,2344,Ineseño,5,365.4493685129656,2024-05-12
563,4950,The Pugilist,1,143.2515720908214,2024-02-09
564,3615,Domaine des Combelières,1,309.18203146445217,2022-09-21
565,2829,Katz Family Vineyard,1,212.94068369872923,2023-11-14
566,488,E&E; Sparkling,4,111.0848601140055,2023-04-30
567,4409,Rhino,4,126.27234763220673,2023-12-04
568,4529,Thomas Barton Réserve Privé,4,343.4904896381628,2022-10-29
569,3854,Hgemon Grande Réserve,4,63.518202987514215,2022-10-25
570,1500,Ammos,2,498.3453019861251,2022-08-31
571,224,Hommage a Ampuis,5,377.12254347946407,2023-09-10
572,3661,Le Mignon,4,394.51466471525,2024-01-24
573,265,Monteolivo,4,102.06284818450018,2023-04-05
574,3171,Moscato Azul,5,299.4768593677495,2023-02-01
575,1368,Eklektikos,4,142.97101416707372,2023-10-28
576,2849,Vértice Grande Reserva Branco,5,479.57056922215344,2023-01-14
577,2381,Aguia Moura em Vinhas Velhas Garrafeira,3,257.8257814795894,2022-10-25
578,381,Beaune Grèves Premier Cru,4,171.93393582047773,2023-05-22
579,2796,Douce Vie Les Muraires,1,163.3045670834305,2023-07-10
580,2116,Dame de Coeur,2,269.28990246241545,2023-12-06
581,2908,Carjcanti,4,321.12292313748827,2023-10-14
582,4814,Casa das Mouras Reserva,2,88.58183921260498,2023-11-11
583,587,Les Pagodes de Cos,1,233.97794472460936,2022-08-05
584,3317,Favrèl Brut,4,286.0332857110306,2024-01-10
585,2039,Nullius,2,118.65640747824105,2024-04-02
586,1584,Barrel Reserve,5,123.93700031415032,2023-08-23
587,3202,Grauburgunder Steirische Klassik,3,62.40449722761997,2023-06-24
588,2472,Three Sisters Vineyard Sea Ridge Meadow,4,381.9408097208699,2023-02-15
589,4327,Ottone I,3,320.1975619093047,2022-12-24
590,3291,Amethystos Rosé,5,478.8148552604034,2023-05-03
591,3446,Enkircher Batterieberg Kabinett,1,85.71896183222648,2023-05-22
592,4938,Sanadaive,2,284.56296756245615,2023-10-14
593,1229,Abafado 5 Years Vinho Licoroso,1,204.914611017994,2023-09-09
594,3325,Clos du Roy,5,362.27342102359466,2023-06-20
595,3087,Mia's Vineyard,1,90.94833652148697,2023-12-03
596,1240,Three Corner Vineyard Reserve,5,423.3788768323251,2024-03-10
597,2374,Hillside Vineyards,3,147.9928422894781,2023-05-10
598,446,Maximus,2,124.87332635653767,2024-05-12
599,698,Cuveé le la Luna,4,371.8879493150428,2023-03-30
600,4648,Les Cerisiers,1,273.87868331732267,2022-06-14
601,4373,Brut Sekt,3,187.3683500042192,2024-05-14
602,4488,Clifton Vineyard,3,236.0621446274546,2023-06-20
603,1656,En Chamberlin Vineyard,5,142.96077610884439,2024-03-15
604,259,Edna Ranch Lily Gil,2,118.23938442385685,2022-08-26
605,386,Domini Veneti,5,48.694074033831285,2023-03-23
606,4332,Bragger,3,80.39461755812636,2022-08-04
607,1723,Wetzel Family Estate,2,42.71565795169083,2023-10-30
608,3275,Les Femelottes,3,467.429695741319,2023-08-04
609,173,Heller Estate,1,454.2088155141916,2024-05-25
610,3498,Regan Vineyards Reserve,2,147.5224046448259,2023-08-03
611,1977,Grace,1,328.5145239882018,2024-01-01
612,3009,Southern,3,330.5442474977728,2023-10-16
613,2682,Heritage Series,1,287.5474958093176,2023-07-01
614,456,Sallier de la Tour La Monaca,5,412.46793073574497,2024-03-18
615,817,Cúmaro Riserva,5,36.31515479253321,2024-06-06
616,2662,Blue Label Premier Cru Brut,1,111.9806727795895,2022-09-01
617,1457,Azumbre Viñedos Centenarios,4,188.98963589079284,2023-10-20
618,3392,Reserva Ruby,3,97.64492070308006,2024-05-07
619,1198,Peasant,2,261.62766505969086,2024-05-22
620,2239,Baritelle Vyd,3,348.0253202818977,2022-12-14
621,4951,Chenin/Vio,5,443.7166622688166,2022-06-29
622,1400,30th Anniversary To Kalon,5,455.2664180663206,2023-01-22
623,3949,Chateau Puryear Vineyard,1,234.4814723044809,2022-12-19
624,4912,Split Oak Vineyard Sur Lie,2,211.53016400385656,2023-02-25
625,4688,Le Corti,2,295.7180424378018,2023-05-21
626,2740,Don Ramón,1,345.44247341681483,2023-09-13
627,1525,Casillero del Diablo Reserva Privada,3,144.0071014402938,2024-02-10
628,4057,Lindaflor Petite Fleur,1,398.43850913317993,2024-04-15
629,2537,Campi Taurasini Eremo San Quirico,3,153.03526541944768,2023-12-10
630,3616,El Late Harvest,2,418.8296475276104,2022-10-19
631,1045,Cutlass,2,468.144048585803,2023-09-29
632,1796,Enlace,5,308.88207321904355,2023-06-20
633,2985,Flaca,5,217.32206304663478,2022-07-18
634,4211,L'Etalon,1,172.95736218402735,2022-09-02
635,4945,Viernes,2,129.5701831352816,2023-07-12
636,913,Thomas Mitchell,5,122.8848583176013,2022-09-20
637,4669,Toro de Piedra Reserva,5,374.5171202814027,2022-10-22
638,4239,Sous la Roche,2,92.73579604553376,2024-04-25
639,3260,Reserve Morris Vineyard,1,454.3483733185717,2023-10-04
640,2292,Ètim Verema Sobremadurada Old Vines Late Harvest 375ml,3,220.32004550775346,2024-01-19
641,1513,Il Rosso di Vespa,4,406.8353147743181,2022-12-21
642,2121,Hellenthal Vineyard,5,255.74636948919405,2023-12-27
643,1764,Jovial,3,152.53319664515698,2022-07-21
644,1468,Cuvée Christine,1,417.7589754569595,2023-01-08
645,3632,Oak Free,3,242.9997465328162,2023-07-23
646,2759,Rosé Excellence Brut,5,37.47463953451814,2023-11-12
647,1319,Roodewyn,1,274.2822666699912,2024-04-07
648,3861,Christensen Family Vineyard,3,54.716445531931036,2022-10-28
649,3201,Les Gourmands,5,199.24197959270816,2023-01-06
650,2495,Finca La Florencia,2,196.98238376920563,2023-02-15
651,3916,Mia's Vineyard,2,98.78328346058996,2022-07-31
652,2390,Founders Reserve,5,109.65336409151965,2023-02-02
653,1496,Toretti's Family Vineyard,3,286.5612941546709,2023-01-10
654,4927,Don Santiago,2,150.2195724921007,2022-10-04
655,3187,15 Reserva,4,143.42587887800005,2022-10-31
656,4567,Leston,3,324.8872522869038,2023-04-08
657,2634,Galatrona,2,336.8295475198222,2023-02-19
658,1979,Les Comtes Cahors,2,318.15909923877916,2023-06-04
659,210,Alder Springs,3,408.6813288542314,2023-04-27
660,1017,Il Vino dei Poeti,4,366.7340445286843,2023-04-19
661,3000,Old Vine Reserve,3,403.4844046382946,2022-09-27
662,3178,Monier de Sizeranne,3,245.52653394732522,2024-03-24
663,3979,Jim Jim,2,144.6105933458262,2023-03-10
664,2550,Old Vine 1908 Brignoli Vineyard,5,327.4824532974471,2023-04-01
665,2855,Cappuccino,4,489.0901402519286,2024-02-21
666,1928,Bourricot,1,412.72918928585193,2023-07-04
667,991,Cantolibero,1,85.41861969234363,2023-08-31
668,1019,Alder Creek Vineyard,5,196.2682663010174,2023-10-29
669,920,Selection,4,87.38899703873282,2024-03-20
670,4885,Glicine,4,306.60124808427383,2022-10-18
671,4423,Calderara Sottana Rosso,1,433.1410496411454,2024-02-06
672,4258,Pietramara,3,17.772582429504507,2023-06-14
673,2518,Limón Verde (lime),2,66.47562206582145,2024-01-13
674,3622,Château de l'Aumérade Cuvée Marie-Christine Cru Classé,4,180.36846710177022,2023-08-26
675,4683,Süssenberg Smaragd,1,236.67987886049517,2023-11-07
676,1785,Les Trois Chênes,2,194.75212938691558,2024-02-20
677,3919,Loibner Vision Smaragd,5,204.32274139388983,2022-07-19
678,3557,Cuvée 281,1,167.04383140771802,2022-07-10
679,2858,Viña do Burato,4,412.2183742594103,2022-10-31
680,1592,Hope's Cuvee Estate Grown and Bottled,3,256.50244924678566,2022-11-23
681,1759,Les Fichots Premier Cru,5,497.830091261661,2023-04-02
682,3765,Proemio,3,469.95095678053883,2023-07-17
683,1462,Premium Vecchia Modena,1,329.88443615611675,2022-10-30
684,5,Chronology,4,142.6302892742131,2022-08-15
685,2969,1 er Cru Charmes,5,431.11341645068023,2023-10-02
686,4018,Nouveau,4,446.67800137469845,2023-03-09
687,2983,Namura Select,3,173.51545645355418,2023-09-29
688,2976,Califa Estate Grown,4,262.5522747947631,2022-06-14
689,3463,Bin 27 Finest Reserve,1,305.6287200361918,2023-09-29
690,788,Rhone de Robles,2,152.68645520234438,2023-09-11
691,3677,Três Castas,1,157.65054515128583,2024-05-24
692,4335,Gramolere,5,439.8404928231045,2022-06-18
693,36,Chiaretto,1,45.40313134102124,2022-10-15
694,68,Quail Hill Vineyard Old Vines,5,486.7703833268194,2023-12-08
695,3061,Bock Cuvée Barrique,5,490.30138570035257,2022-07-24
696,3694,Ancient Way Vineyard Summer's Blocks,4,380.2780068833536,2023-03-12
697,559,Selva de' Canonici,1,259.1696750107835,2023-11-18
698,3003,Muhlforst,2,161.45063693731254,2023-05-03
699,1578,Vigna La Casa,3,387.8126518002667,2023-12-07
700,4073,Le MD de Bourgeois,3,409.7641930384693,2024-03-28
701,2889,Quinta da Pellada Branco,2,372.9335171531564,2024-04-21
702,105,Sibaris Reserva Especial,4,89.01279929399077,2024-03-04
703,3733,Longevity,1,227.26224752844223,2023-03-02
704,3824,Montecillo Vineyard,2,142.16483588093297,2023-11-08
705,4666,Turn 4,5,23.332084927939352,2023-02-23
706,2742,La Nude,4,493.2340211550799,2024-03-24
707,693,Plexus Tinto,4,136.91373481676487,2023-06-15
708,460,Clos Triguedina Le Rosé du Clos,1,350.85988395507275,2023-10-19
709,2580,Selvecorte,5,44.83136683660236,2024-01-28
710,2260,Countenance,5,161.92705522888525,2022-12-11
711,2992,15th Anniversary Ottimo Red Wine,1,319.00409312683655,2023-01-29
712,4721,Lago di Caldaro Classico,2,418.08144623145586,2024-05-28
713,794,Héritage Brut,2,115.05857591215111,2024-06-02
714,617,Terra a Terra Reserva,1,424.76422088416365,2023-07-22
715,921,Grand Cru Blanc de Blancs Extra Brut,1,128.4367843810812,2022-09-09
716,3466,Piere,5,104.74160224867252,2023-04-01
717,2645,Cuvée Ambroise de l'Her,2,124.1349637500854,2022-12-08
718,2767,Marani Mukuzani,3,28.775230637256822,2022-09-14
719,2609,Tenuta La Solatìa,3,373.40713041725485,2022-12-25
720,1012,High Serenity Ranch,1,150.53321387309938,2022-10-06
721,3224,Reserve Ruby Dry,1,242.27821014627776,2023-04-30
722,4348,Logan Sleepy Hollow Vineyard,1,105.21468863254137,2022-08-08
723,1012,Château de l'Aumérade Cuvée Marie-Christine Cru Classé,2,383.4683522769358,2024-01-27
724,3019,Espirito Rosé,1,127.61720696643991,2022-12-22
725,453,El Bugader,5,398.6803704671773,2023-02-27
726,2158,Sonoma Cuvee,4,279.4423610052246,2023-03-22
727,3726,Coeur de Cuvée Premier Cru Brut,2,51.68774488837153,2023-12-01
728,1130,Viña Pedro Gonzalez,2,24.812797869964637,2022-10-28
729,2077,Addor Vineyard Lower Block,2,285.7203096848259,2024-03-12
730,1358,Coddington,3,426.842734213229,2023-10-21
731,294,Trockenbeerenauslese Goldlack,2,129.92707986442826,2023-04-28
732,736,Honoro Vera Organic,4,245.86040391056582,2023-06-22
733,4482,Rauenthal Nonnenberg QbA,1,293.29883541711746,2022-07-17
734,4319,Ottone I,4,309.39516915708793,2023-01-01
735,543,The Noble,1,430.76013804851425,2023-06-23
736,3982,Amplus One,5,274.7690063678749,2023-03-25
737,4469,Cuvée Carlotta,3,114.51017546972967,2024-05-25
738,170,Rive,1,26.879599116542945,2022-06-23
739,2638,Fort Ross Vineyard,4,179.6444826096177,2023-04-11
740,933,Casa de Santar Reserva,2,144.43363255130134,2023-06-11
741,4163,Gemischter Satz,1,77.33054934543665,2024-03-12
742,1669,Albatros,4,162.09292561433094,2023-10-19
743,328,Radice,3,343.2560865315882,2023-06-22
744,2499,Cote de Castelero,3,160.31428210306154,2023-07-19
745,261,Malentrata,5,250.55016432211067,2024-06-05
746,4898,St. Justina Exclusiv,3,237.87539838479313,2022-11-12
747,3892,Clos des Guettes Premier Cru,2,357.4056813390091,2023-04-05
748,4596,Von den Terrassen Grüner Veltliner,4,53.37728161637495,2023-08-19
749,866,Frank Potts Red Wine,5,497.19794255365224,2024-02-09
750,1586,181,3,340.040346704671,2022-11-28
751,2922,GEO,1,346.13478080044524,2022-12-28
752,3455,Aveleda Branco,3,457.7735796682455,2023-04-21
753,2926,Cruzeiro,3,109.75140918908512,2023-03-20
754,3884,Osezno,2,62.37066265866586,2023-05-12
755,2185,Agnes' Vineyard Old Vine,2,251.51545362252406,2024-03-22
756,3171,D (Ré),2,356.1585522538144,2024-02-19
757,1548,Snipes Vineyard Dry,3,432.2254554836218,2023-02-10
758,2425,Sydney,3,108.41807674952925,2022-07-14
759,3768,Hi.,1,228.77133936049887,2022-09-03
760,3658,Sella,5,271.7577694865896,2023-09-03
761,1738,HMR Estate Reserve,5,224.65472614747029,2023-12-03
762,207,Extra Cuvée de Réserve Blanc de Blancs Brut,2,49.458434311696315,2023-01-14
763,993,Elisa,3,420.43439480746747,2024-05-05
764,976,The Soloist,4,155.01434456866556,2023-03-11
765,2981,M3,4,163.5173603192527,2023-10-09
766,4602,Matzin Estate Late Harvest,2,214.61035500361925,2024-01-05
767,2214,Over 40 Years Old Tawny,1,221.45752257316798,2022-11-16
768,1329,Limited Release,3,316.21056032538485,2022-09-27
769,4613,Fools Bay Dusty's Desire,4,453.483716075433,2024-05-12
770,1831,Contempo Nero d'Avola,4,233.1695139197899,2022-10-24
